,GAME,KEYWORDS,AUTHOR,YTVIDEONAME,YTLINK,DEMOLINK
,csgo,layden_4k_ak47_nuke_69100,alwaysforever.,LAYDEN frags them 2 [DEMOS FREE],https://www.youtube.com/watch?v=G1P0Zfr93tM&ab_channel=alwaysforever.,https://www.mediafire.com/file/r1mym8lbwz5ixkv/layden_4k_ak47_nuke_69100.dem/file
,csgo,layden_jumpshot_awp_inferno_160000,alwaysforever.,LAYDEN frags them 2 [DEMOS FREE],https://www.youtube.com/watch?v=G1P0Zfr93tM&ab_channel=alwaysforever.,https://www.mediafire.com/file/u50l8r6an9dlasw/layden_jumpshot_awp_inferno_160000.dem/file
,csgo,layden_5k_usp_nuke_8650,alwaysforever.,5k usp on nuke ; ) EZ [DEMO FREE],https://www.youtube.com/watch?v=DfFAUpxTKjQ&ab_channel=alwaysforever.,https://www.mediafire.com/file/otfkytk6ald1c5t/layden_5k_usp_nuke_8650.dem/file
,csgo,layden_4k_awp_vertigo_44400,alwaysforever.,4k awp on vertigo ; ) [DEMO FREE],https://www.youtube.com/watch?v=1Fb23InNHo8&ab_channel=alwaysforever.,https://www.mediafire.com/file/16av2yshcarve7b/layden_4k_awp_vertigo_44400.dem/file
,csgo,layden_jumpshot_deagle_overpass_127050,alwaysforever.,What The Hell? I just tried random jumpshot and enemy stood there :O [DEMO FREE],https://www.youtube.com/watch?v=JU-RK8FtEvc&ab_channel=alwaysforever.,https://www.mediafire.com/file/7trd923dw956ray/layden_jumpshot_deagle_overpass_127050.dem/file
,csgo,layden_4k_ak47_spraydown_mirage_74500,alwaysforever.,Don't rush apartments [DEMO FREE],https://www.youtube.com/watch?v=Zx1QLTsDt3E&ab_channel=alwaysforever.,https://www.mediafire.com/file/2l9319sxjs7ekbi/layden_4k_ak47_spraydown_mirage_74500.dem/file
,csgo,layden_4k_usp_tuscan_9000,alwaysforever.,I love this tuscan spot [DEMO FREE],https://www.youtube.com/watch?v=RBysRFgm1vU&ab_channel=alwaysforever.,https://www.mediafire.com/file/dbi0aznqragkh4d/layden_4k_usp_tuscan_9000.dem/file
,csgo,layden_4k_deagle_and_ak47_tuscan_79600,alwaysforever.,How to rush mid on Tuscan ; ) [DEMO FREE],https://www.youtube.com/watch?v=xaovll7FZoo&ab_channel=alwaysforever.,https://www.mediafire.com/file/p5fo877xqp3bvqb/layden_4k_deagle_and_ak47_tuscan_79600.dem/file
,csgo,layden_4k_awp_nuke_110650,alwaysforever.,I was bored in this match but at least I hit this [DEMO FREE],https://www.youtube.com/watch?v=YjqLL672720&ab_channel=alwaysforever.,https://www.mediafire.com/file/yccvkijvx7k9cri/layden_4k_awp_nuke_110650.dem/file
,csgo,layden_jumpshot_deagle_anubis_157500,alwaysforever.,Prayed dgl jumpshot on anubis [DEMO FREE],https://www.youtube.com/watch?v=pQmKS3v3du0&ab_channel=alwaysforever.,https://www.mediafire.com/file/75299vy8ihb2sa5/layden_jumpshot_deagle_anubis_157500.dem/file
,csgo,layden_3k_m4a4_tuscan_57100,alwaysforever.,How far would they let me run with them? [DEMO FREE],https://www.youtube.com/watch?v=55wyyHcz6fw&ab_channel=alwaysforever.,https://www.mediafire.com/file/ifnj42kxx4ed04f/layden_3k_m4a4_tuscan_57100.dem/file
,csgo,layden_5k_m4a1s_and_ak47_tuscan_105500,alwaysforever.,just a simple ace [DEMO FREE],https://www.youtube.com/watch?v=v2_l3DR7kxg&ab_channel=alwaysforever.,https://www.mediafire.com/file/5304v6mh7pus1el/layden_5k_m4a1s_and_ak47_tuscan_105500.dem/file
,csgo,layden_3k_deagle_tuscan_82300,alwaysforever.,How to rush middle with deagle [DEMO FREE],https://www.youtube.com/watch?v=INbXXEygxbI&ab_channel=alwaysforever.,https://www.mediafire.com/file/pm9f1u5a25t75r8/layden_3k_deagle_tuscan_82300.dem/file
,csgo,layden_4k_deagle_tuscan_101700_continues_102800,alwaysforever.,I was very drunk in this match but still hit something [DEMO FREE],https://www.youtube.com/watch?v=1qQHiOVm78w&ab_channel=alwaysforever.,https://www.mediafire.com/file/gvojgx12jzwd094/layden_4k_deagle_tuscan_101700_continues_102800.dem/file
,csgo,alwaysforever_5k_glock_train_8000,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/oaau52covekieex/alwaysforever_5k_glock_train_8000.dem/file
,csgo,deeg_5k_p2000_mirage_9150,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/ovq8xo389475txk/deeg_5k_p2000_mirage_9150.dem/file
,csgo,alwaysforever_3k_usp_inferno_104200,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/fnlduowh4xptd7y/alwaysforever_3k_usp_inferno_104200.dem/file
,csgo,alwaysforever_3k_deagle_vertigo_25150,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/al9avra0kprcj5q/alwaysforever_3k_deagle_vertigo_25150.dem/file
,csgo,alwaysforever_5k_p250_cache_77000,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/y86qlzt5zk771b0/alwaysforever_5k_p250_cache_77000.dem/file
,csgo,alwaysforever_5k_usp_mirage_8100,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/hliba2wlere19gk/alwaysforever_5k_usp_mirage_8100.dem/file
,csgo,alwaysforever_3k_deagle_cache_87700,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/lf77pkbvk7p9fsn/alwaysforever_3k_deagle_cache_87700.dem/file
,csgo,alwaysforever_3k_deagle_dust2_85100,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/5lrgk733jlxub2u/alwaysforever_3k_deagle_dust2_85100.dem/file
,csgo,alwaysforever_3k_deagle_mirage_105650,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/evucjc8x91qozcq/alwaysforever_3k_deagle_mirage_105650.dem/file
,csgo,alwaysforever_3k_deagle_cache_100100,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/hrovqotc1aqjrdw/alwaysforever_3k_deagle_cache_100100.dem/file
,csgo,alwaysforever_bhop_deagle_dust2_157350,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/zeouqt6iw6vftue/alwaysforever_bhop_deagle_dust2_157350.dem/file
,csgo,alwaysforever_4k_deagle_and_ak47_nuke_106850,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/86kcq7u4gjztibo/alwaysforever_4k_deagle_and_ak47_nuke_106850.dem/file
,csgo,alwaysforever_4k_deagle_and_ak47_inferno_117900,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/c7a991t23n7da8d/alwaysforever_4k_deagle_and_ak47_inferno_117900.dem/file
,csgo,alwaysforever_4k_ak47_and_deagle_inferno_256000,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/3jhvfe0sbgnvizh/alwaysforever_4k_ak47_and_deagle_inferno_256000.dem/file
,csgo,alwaysforever_5k_ak47_and_deagle_cache_116500,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/dio56rzplx397sa/alwaysforever_5k_ak47_and_deagle_cache_116500.dem/file
,csgo,alwaysforever_4k_famas_nuke_156000,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/r83hrmroorrtgdr/alwaysforever_4k_famas_nuke_156000.dem/file
,csgo,alwaysforever_4k_ak47_inferno_68800,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/j2dkb12ijlqbjum/alwaysforever_4k_ak47_inferno_68800.dem/file
,csgo,alwaysforever_5k_ak47_mirage_40950,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/hm7smm8nua6kbep/alwaysforever_5k_ak47_mirage_40950.dem/file
,csgo,alwaysforever_4k_awp_cache_175250,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/ea2lhq7ratgfb1z/alwaysforever_4k_awp_cache_175250.dem/file
,csgo,alwaysforever_4k_awp_dust2_166500,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/kuyxhln2g80fsct/alwaysforever_4k_awp_dust2_166500.dem/file
,csgo,alwaysforever_5k_awp_and_deagle_mirage_118500,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/5b22ncs5ugl55r8/alwaysforever_5k_awp_and_deagle_mirage_118500.dem/file
,csgo,alwaysforever_4k_awp_and_dgl_runboost_inferno_83450,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/do8bkj0x3clcdmc/alwaysforever_4k_awp_and_dgl_runboost_inferno_83450.dem/file
,csgo,alwaysforever_runboost_flyshot_awp_inferno_22500,alwaysforever.,forever - CSGO fragshow - DEMOS FREE,https://www.youtube.com/watch?v=7R-kbulm7bA&ab_channel=alwaysforever.,https://www.mediafire.com/file/2ezm9ca7op4glof/alwaysforever_runboost_flyshot_awp_inferno_22500.dem/file
,csgo,cache_4k_ssg_duals_ricky_120660,napu9,cs:go fragshow (demos in desc.),https://www.youtube.com/watch?v=G3RD61aHp1c&ab_channel=napu9,https://drive.google.com/file/d/1DZMkD7nPfQfgp3abFEHdgzzpx1sz87CN/view?usp=drive_link
,csgo,cache_4k_usp_rsaxs_92200,napu9,cs:go fragshow (demos in desc.),https://www.youtube.com/watch?v=G3RD61aHp1c&ab_channel=napu9,https://drive.google.com/file/d/1Kt3U7r_nOrKLfhjYsN5waZsHeL2nSsp-/view?usp=drive_link
,csgo,inferno_3k_awp_with_collat_falling_ragdoll_teplo_44700,napu9,cs:go fragshow (demos in desc.),https://www.youtube.com/watch?v=G3RD61aHp1c&ab_channel=napu9,https://drive.google.com/file/d/1xdGrSPLOH5_VwzDlHEu6abVlHm9Sw0tk/view?usp=drive_link
,csgo,mirage_1k_deagle_js_noname_75500,napu9,cs:go fragshow (demos in desc.),https://www.youtube.com/watch?v=G3RD61aHp1c&ab_channel=napu9,https://drive.google.com/file/d/1OU_ylFUBe91tGupxZJee2Xz-52zHGHXv/view?usp=drive_link
,csgo,mirage_3k_ak_with_jumpshot_emo_70000,napu9,cs:go fragshow (demos in desc.),https://www.youtube.com/watch?v=G3RD61aHp1c&ab_channel=napu9,https://drive.google.com/file/d/1PLVsnFsuUU-lq8oxbpqMP4FA_cnE_bF5/view?usp=drive_link
,csgo,mirage_3k_awp_with_js_noscope_noche_142800,napu9,cs:go fragshow (demos in desc.),https://www.youtube.com/watch?v=G3RD61aHp1c&ab_channel=napu9,https://drive.google.com/file/d/1MF58lSFgvzAHwUB_iOGDLXZ5i2wYLAYG/view?usp=drive_link
,csgo,mirage_4k_famas_deagle_surfz_53800,napu9,cs:go fragshow (demos in desc.),https://www.youtube.com/watch?v=G3RD61aHp1c&ab_channel=napu9,https://drive.google.com/file/d/1zUHL0DFoj5chaekwkRdnKHT-l8yu36LE/view?usp=drive_link
,csgo,mirage_4k_mag7_ricky_72500,napu9,cs:go fragshow (demos in desc.),https://www.youtube.com/watch?v=G3RD61aHp1c&ab_channel=napu9,https://drive.google.com/file/d/1gG_5t8ZLqJfvzfg1u6FdMXHuvNY1JqSw/view?usp=drive_link
,csgo,mirage_mid_2k_awp_with_js_ns_37000_1k_js_ns_sameplace_teplo_42200,napu9,cs:go fragshow (demos in desc.),https://www.youtube.com/watch?v=G3RD61aHp1c&ab_channel=napu9,https://drive.google.com/file/d/1iJf19Z3806dI7d-Iwq7FLs_wV-F1a2L-/view?usp=drive_link
,csgo,mirage_stairs_2k_awp_with_js_ns_teplo_91000,napu9,cs:go fragshow (demos in desc.),https://www.youtube.com/watch?v=G3RD61aHp1c&ab_channel=napu9,https://drive.google.com/file/d/1YqcDprO86loQ-8_fxzuxOp50F2nkdTPw/view?usp=drive_link
,csgo,office_3k_awp_rsaxs_47000,napu9,cs:go fragshow (demos in desc.),https://www.youtube.com/watch?v=G3RD61aHp1c&ab_channel=napu9,https://drive.google.com/file/d/1KzLLoTKgpb53GHkU1iETueXKb1lpFmVG/view?usp=drive_link
,csgo,overpass_2k_awp_ns_noche_74500,napu9,cs:go fragshow (demos in desc.),https://www.youtube.com/watch?v=G3RD61aHp1c&ab_channel=napu9,https://drive.google.com/file/d/1Hq1AHLhlDDZsqiy5zSmbKK-sx81FBxmy/view?usp=drive_link
,csgo,train_2k_awp_with_ns_smokebang_teplo_38000,napu9,cs:go fragshow (demos in desc.),https://www.youtube.com/watch?v=G3RD61aHp1c&ab_channel=napu9,https://drive.google.com/file/d/1WhxN1pZpMZZVCW9rmJRWhtfQMyRhe-l4/view?usp=drive_link
,csgo,vertigo_3k_deagle_r1harpyy_112600,napu9,cs:go fragshow (demos in desc.),https://www.youtube.com/watch?v=G3RD61aHp1c&ab_channel=napu9,https://drive.google.com/file/d/1we_6PR21jDToSXXNaZTKpOFca0MLrvQ5/view?usp=drive_link
,csgo,0:03 ancient_broky_usps_3k,spct,Calabria - CSGO demos to edit + clips in desc,https://www.youtube.com/watch?v=HVl-IFTT058&ab_channel=spct,https://www.hltv.org/matches/2351009/faze-vs-complexity-blast-premier-fall-groups-2021
,csgo,0:07 inferno_malbsmd_ak47_2k_spraytransfer 8,spct,Calabria - CSGO demos to edit + clips in desc,https://www.youtube.com/watch?v=HVl-IFTT058&ab_channel=spct,https://www.hltv.org/matches/2351675/bad-news-bears-vs-teamone-dreamhack-open-september-2021-north-america
,csgo,0:11 vertigo_JUST_glock_4k,spct,Calabria - CSGO demos to edit + clips in desc,https://www.youtube.com/watch?v=HVl-IFTT058&ab_channel=spct,https://www.hltv.org/matches/2351575/saw-vs-blink-esea-premier-season-38-europe
,csgo,0:15 dust2_Lack1_awp_3k_noscopes,spct,Calabria - CSGO demos to edit + clips in desc,https://www.youtube.com/watch?v=HVl-IFTT058&ab_channel=spct,https://www.hltv.org/matches/2351463/entropiq-vs-1win-malta-vibes-knockout-series-2
,csgo,0:22 ancient_jabbi_ak47_4k,spct,Calabria - CSGO demos to edit + clips in desc,https://www.youtube.com/watch?v=HVl-IFTT058&ab_channel=spct,https://www.hltv.org/matches/2351692/lyngby-vikings-vs-copenhagen-flames-funspark-ulti-2021-europe-regional-series-3
,csgo,0:26 nuke_coldzera_m4a4_3k,spct,Calabria - CSGO demos to edit + clips in desc,https://www.youtube.com/watch?v=HVl-IFTT058&ab_channel=spct,https://www.hltv.org/matches/2351012/complexity-vs-faze-blast-premier-fall-groups-2021
,csgo,0:30 ancient_travis_m4a1s_4k,spct,Calabria - CSGO demos to edit + clips in desc,https://www.youtube.com/watch?v=HVl-IFTT058&ab_channel=spct,https://www.hltv.org/matches/2351465/1win-vs-sinners-malta-vibes-knockout-series-2
,csgo,0:34 nuke_oskar_awp_4k_noscopes,spct,Calabria - CSGO demos to edit + clips in desc,https://www.youtube.com/watch?v=HVl-IFTT058&ab_channel=spct,https://www.hltv.org/matches/2351464/lyngby-vikings-vs-sinners-malta-vibes-knockout-series-2
,csgo,0:41 dust2_syrson_ssg08_4k,spct,Calabria - CSGO demos to edit + clips in desc,https://www.youtube.com/watch?v=HVl-IFTT058&ab_channel=spct,https://www.hltv.org/matches/2351006/g2-vs-big-blast-premier-fall-groups-2021
,csgo,0:00 Vanity_inferno_usp_4k_tick_6800,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/111_p0dlZ1hQ8-UKuc4jdX702VtPhH2IL/edit
,csgo,0:07 Vanity_inferno_awp_jumpshot_tick_46500,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/1hO0TBGYP9risIWsmHQahwwKwGkVB9fuW/edit
,csgo,0:11 Vanity_mirage_awp_3k_noscopes_tick_56800,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/18yNRaSa4we3jHPMutDMfkMniXf2GNlg6/edit
,csgo,0:17 Vanity_vertigo_awp_1k_jumpshot_tick_94000,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/11os6Otkqc-OZawuiRnKESzjXOONzMCGB/edit
,csgo,0:20 Vanity_mirage_awp_3k_jumpshot_tick_83300,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/15jhiG8GZx6_DO_UQf8pLRIiQM3710D2H/edit
,csgo,0:28 Vanity_vertigo_awp_3k_wallbang_collat_movement_tick_28800,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/1LPjYPTaDQ_e3IoTCv-i3P3KgrPNt3mpa/edit
,csgo,0:34 Vanity_vertigo_awp_3k_noscopes_tick_73500,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/1S5h9IcGL4Y92kkszcboaWcbIxh6TCehH/edit
,csgo,0:40 Vanity_overpass_awp_4k_noscopes_flick_tick_52600,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/1RXrcpJ31fYsqA0mnxWYBu9XuwWRB1_6A/edit
,csgo,0:51 Vanity_overpass_awp_2k_jumpshot_noscope_tick_145000,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/1ylRxp-h218xaRAwel1FjL-yCpNThxHy0/edit
,csgo,0:56 Vanity_mirage_ak_3k_spray_tick_39500,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/1ZWq1jWIgmhOeuZAZgpXa0Aqo8fDRQCmK/edit
,csgo,1:01 Vanity_wingman_inferno_AWP_2k_jumpshot_tick_20000,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/1rUTbCG9MOnDzJiaoOdG9Sstte13cHaFi/edit
,csgo,1:07 Vanity_train_AWP_3k_Tick_151000,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/123SaKv-ckpG4Ot_CS1CQUeENTvAxoeIU/edit
,csgo,1:13 Vanity_mirage_W2B_AWP_1k_tick_75000,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/1LWfw9qQbbkq2tQle4ESNe9UYWq4wVXvu/edit
,csgo,1:18 Vanity_ravine_mac10_2k_spray_tick_41300,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/1D3MFALEvfx7Q_gDhymdFMCNRpNOk8wHd/edit
,csgo,1:22 Vanity_mirage_AWP_1k_jumpshot_tick_81500,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/1m0iAXAf2dWaVoUZjBA2-8ZLAvCeOiJWg/edit
,csgo,1:25 Vanity_insertion_scout_1k_noscope_Tick_135000,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/1IDJKkSbCp_DnkLZDXoFICwUctHT8Tuos/edit
,csgo,1:28 Vanity_mirage_AWP_3k_flick_noscope_Tick_112000,Vanity2,RNG Demopack & More [Fragshow #1],https://www.youtube.com/watch?v=K90eeOmVH_4&ab_channel=Vanity2,https://drive.google.com/file/d/1FYcJq854Ozja1shY0RZ_BKer8kuWl4k4/edit
,csgo,0:00 1. Vanity_135000_inferno_awp_5k,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/14M0pI4b5krUxUHCxd0Jz660rMu0-6Wdg/view?usp=drive_link
,csgo,0:24 2. Vanity_33800_mirage_nova_4k,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1UJZnsINrDTfikikNDUgw_cocc-LJzaRM/view?usp=drive_link
,csgo,0:31 3. Vanity_32500_shortdust_awp_1k_bh,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1ONCUL1Z4oOvGvdjg_o6QcIQ_RBf2kKdh/view?usp=drive_link
,csgo,0:39 4. Vanity_35800_lake_awp_2k_noscopes_jumpshot,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1dIjoUAb5PIsE4OhTPV1hqe2_KNiVXQuo/view?usp=drive_link
,csgo,0:46 5. Vanity_21000_mirage_ak_4k,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1Lvg39O9lLrS8RKYhb-q6H5PAH6Y9X8J9/view?usp=drive_link
,csgo,0:53 6. Vanity_15000_mirage_famas_3k,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1m9sXv_EBTeHF3lHu7PIB7zsW6NF8qgyk/view?usp=drive_link
,csgo,0:58 7. Vanity_64000_inferno_scout_2k_jumpshot_ragdoll,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1m5mUR30VVwslDTO3FiMLGDQ96AQ1k4go/view?usp=drive_link
,csgo,1:04 8. Vanity_48000_agency_nova_4k,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1ohMPFMH4fhpJ-0tKeTeRNkANQURZTGHv/view?usp=drive_link
,csgo,1:13 9. Vanity_202200_cache_awp_3k_collat,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1NqC4robH7ntRcHXqVSOLhCQO_w3eOrP1/view?usp=drive_link
,csgo,1:27 10. Vanity_148400_mirage_awp_3k_noscopes_jumpshots,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1_wf6O6R3Fb-bf2Wdmtmev27xoBE_aGcO/view?usp=drive_link
,csgo,1:33 11. Vanity_66100_mirage_awp_2k_noscopes_jumpshot,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1ZijGt6Y2H5KckkVuFf19j-ylu2pCl09a/view?usp=drive_link
,csgo,1:38 12. Vanity_90500_cache_awp_1k_deag_3k_jump,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1wUMzLrT_Yt9G26AxE-K0APZHyNNTtTuV/view?usp=drive_link
,csgo,1:45 13. Vanity_67800_inferno_ak_3k,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1zI2iPXdheBBiECliD56xKKncl-z7RvPS/view?usp=drive_link
,csgo,1:50 14. Vanity_12500_vertigo_deagle_1k_jumpshot_suicide,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1uW72OYQFBlWPNa2KizN69gniVtsdWxbt/view?usp=drive_link
,csgo,1:54 15. Vanity_81000_mirage_awp_1k_bh_jumpshot,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1QAhkCfTe7jwyUbqysRTN5gMZOMly0pgm/view?usp=drive_link
,csgo,2:01 16. Vanity_78700_mirage_awp_1k_bh_180,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1IliGpg1ZrNUAI3cJSaBbT9U5mBGFnDpL/view?usp=drive_link
,csgo,2:07 17. Vanity_22400_vertigo_awp_1k_runboost_jumpshot,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1qF5oRfSweiG0oOA57Nx0Ea1P8gGhvUEu/view?usp=drive_link
,csgo,2:18 18. Vanity_69600_vertigo_awp_2k_jumpshot,Vanity2,Demos To Edit During Summer [Fragshow #2],https://www.youtube.com/watch?v=1ZJcQtWt7mo&ab_channel=Vanity2,https://drive.google.com/file/d/1eIu_AcU6KZaeroIYlsYwZasloBmN7kZ5/view?usp=drive_link
